district_code,area_type,age_group,total_persons,male_persons,female_persons,total_illiterate,male_illiterate,female_illiterate,total_literate,male_literate,female_literate,persons_check,illiterate_check,literate_check,is_valid
576,urban,all ages,80988,40447,40541,14172,6065,8107,66816,34382,32434,0,0,0,True
577,total,all ages,3001127,1511600,1489527,1038947,447834,591113,1962180,1063766,898414,0,0,0,True
577,rural,all ages,1755714,887500,868214,761044,326766,434278,994670,560734,433936,0,0,0,True
577,urban,all ages,1245413,624100,621313,277903,121068,156835,967510,503032,464478,0,0,0,True
578,total,all ages,1020791,512231,508560,455512,199274,256238,565279,312957,252322,0,0,0,True
578,rural,all ages,845817,424884,420933,403557,176975,226582,442260,247909,194351,0,0,0,True
578,urban,all ages,174974,87347,87627,51955,22299,29656,123019,65048,57971,0,0,0,True
579,total,all ages,2566326,1301755,1264571,1138958,473396,665562,1427368,828359,599009,0,0,0,True
579,rural,all ages,1730775,877144,853631,873447,361794,511653,857328,515350,341978,0,0,0,True
579,urban,all ages,835551,424611,410940,265511,111602,153909,570040,313009,257031,0,0,0,True
580,total,all ages,1174271,590329,583942,664268,283578,380690,510003,306751,203252,0,0,0,True
580,rural,all ages,953594,479078,474516,579350,248080,331270,374244,230998,143246,0,0,0,True
580,urban,all ages,220677,111251,109426,84918,35498,49420,135759,75753,60006,0,0,0,True
581,total,all ages,1536401,776396,760005,520182,212286,307896,1016219,564110,452109,0,0,0,True
581,rural,all ages,1056328,535431,520897,406907,163646,243261,649421,371785,277636,0,0,0,True
581,urban,all ages,480073,240965,239108,113275,48640,64635,366798,192325,174473,0,0,0,True
582,total,all ages,1255104,636437,618667,471882,194279,277603,783222,442158,341064,0,0,0,True
582,rural,all ages,973985,494463,479522,393754,160123,233631,580231,334340,245891,0,0,0,True
582,urban,all ages,281119,141974,139145,78128,34156,43972,202991,107818,95173,0,0,0,True
583,total,all ages,990923,509172,481751,302174,123861,178313,688749,385311,303438,0,0,0,True
583,rural,all ages,722179,371369,350810,237547,95912,141635,484632,275457,209175,0,0,0,True
583,urban,all ages,268744,137803,130941,64627,27949,36678,204117,109854,94263,0,0,0,True
584,total,all ages,1082636,548008,534628,407878,169547,238331,674758,378461,296297,0,0,0,True
584,rural,all ages,814877,412438,402439,333566,136568,196998,481311,275870,205441,0,0,0,True
584,urban,all ages,267759,135570,132189,74312,32979,41333,193447,102591,90856,0,0,0,True
